x,y
-82.53187310582753,27.865835024984424
-82.48309816578269,27.835059336851568
-82.52899217458429,27.84508794208882
-82.50854790620143,27.863893637327457
-82.48155355898732,27.850040194487384
-82.47195560314364,27.843151205230345
-82.52140738468819,27.851061374947594
-82.48714961605026,27.847127986424212
-82.5195986595409,27.84051235926641
-82.50036665026386,27.85676607523888
-82.53295086754251,27.834264844385068
-82.51944865662095,27.870862763547148
-82.47015967417346,27.839396225194513
-82.49952420378673,27.836619062222173
-82.48978652921302,27.844533087501738
-82.51902363994036,27.869223658030343
-82.52184869077283,27.85569397712919
-82.52298856965079,27.847197744713295
-82.50925304996929,27.86423035006793
-82.50345624976958,27.847579544055943
-82.52546462525052,27.856974474583616
-82.54407741060562,27.847217098335598
-82.53490141041749,27.861824364169564
-82.49624481203304,27.850402622160285
-82.53051519223919,27.86136159132584
-82.49247930740817,27.837900436114175
-82.521015110959,27.86474950478151
-82.52156143665309,27.856998399376025
-82.50052658962252,27.85280565681815
-82.51053922631243,27.832813771086762
-82.48888602630052,27.856911430014943
-82.49226017566966,27.839440238866153
-82.50474075070883,27.853333968778138
-82.49733869072512,27.84314910000127
-82.52350530889632,27.837394476239176
-82.5189012720578,27.85409046486842
-82.52185241426857,27.863064761081635
-82.51923475370432,27.838044224793386
-82.52868170596808,27.85858334296142
-82.50296627729769,27.865787756778648
-82.53049139665194,27.8584613608264
-82.47851897095516,27.83200049670435
-82.54513910577631,27.863283244519835
-82.54303308647151,27.859452936920565
-82.50569558697194,27.860357401495484
-82.49419596031969,27.86163261958881
-82.4964746729608,27.852544269156045
-82.52985347986416,27.85230813639539
-82.49676708836127,27.838400912990902
-82.49860029620501,27.846191785796695
-82.54305577923112,27.861818413257936
-82.50332972859344,27.854084366117462
-82.54021880855606,27.844494673828883
-82.49546989456388,27.829371510381147
-82.51889893019074,27.843112962331272
-82.48312133828765,27.85468455574894
-82.50184820331918,27.857195360340125
-82.5249219290656,27.859297361851834
-82.48556857100824,27.849007508810338
-82.53509952344253,27.83723468055168
-82.52541467474084,27.847893672997174
-82.48470582831358,27.839928160418687
-82.48048603589245,27.85063138663737
-82.54424220926286,27.85167530590265
-82.51369286617611,27.831510506216777
-82.51089907715138,27.86278120954746
-82.53642291624666,27.847138668228503
-82.49116537250222,27.82973360352459
-82.53868024801668,27.861486435318653
-82.51421442116116,27.86357695918231
-82.51756288537771,27.845676843812644
-82.5093791360915,27.828501335090163
-82.54555228098104,27.852218237695503
-82.5159531583217,27.851962941446676
-82.55065204345853,27.85729551098483
-82.49711375655318,27.85387214759204
-82.5197386834973,27.841853736937242
-82.49782242536645,27.823047003558067
-82.49864450381958,27.853167787152127
-82.51052772815197,27.839539450208726
-82.51346538371209,27.8289134293971
-82.52622339399687,27.861777131044878
-82.49510124555053,27.85406703237091
-82.4994359673754,27.824659327629952
-82.50572730289535,27.844297547491383
-82.50539530886168,27.857206515720815
-82.51978523596622,27.854873065830756
-82.49371629542564,27.84093304177891
-82.50479865003349,27.862518439416164
-82.51886637016035,27.84948414298774
-82.52237405264584,27.865631159847258
-82.52088835402986,27.836217078260233
-82.5355420644307,27.845701911043733
-82.49760823391105,27.841670411056235
-82.51416270874176,27.843812025842826
-82.48708723327402,27.83208342578511
-82.51964788329046,27.83330386510903
-82.49826597186868,27.86379504730103
-82.50367995680678,27.850707110367164
-82.4996235695468,27.85707300496867
-82.50637815073475,27.84577826588106
-82.48951951673212,27.838137915259043
-82.53389489363124,27.84589868604946
-82.49452419055271,27.85809634116595
-82.47616846109338,27.851540126027263
-82.55099474856921,27.852633057369133
-82.47416881660781,27.848301854142527
-82.5267841821217,27.871003020483887
-82.47997208217497,27.844927457666444
-82.53258553396633,27.849171583378844
-82.51667016957578,27.832813275245456
-82.53219244920386,27.86646513516044
-82.5338404524964,27.83989064209457
-82.5229959361826,27.843411583021307
-82.48722847965509,27.836117507794132
-82.4787267655864,27.852331576569288
-82.50197527312875,27.833668526674817
-82.51740823500091,27.840279553693204
-82.53763414116074,27.85035660840806
-82.50432933078163,27.832922298622098
-82.49728019923629,27.854634386298173
-82.48643779270704,27.824154595105462
-82.48467036400214,27.82442512699805
-82.47393090829895,27.840556634021734
-82.50471283539703,27.85386355588698
-82.53861098462619,27.855037055919826
-82.47194951921261,27.844862957468926
-82.52441416330663,27.837822583909684
-82.5385025163328,27.852226092224225
-82.48031132825159,27.82306601494132
-82.54248970579911,27.857754691257536
-82.49543201646809,27.840791848397117
-82.48411569119493,27.82371999260719
-82.52473224286194,27.886682376748777
-82.52741188461003,27.892920134120356
-82.53854229413594,27.887457270673476
-82.53324550221053,27.893088921063224
-82.54106632024401,27.88755025737597
-82.52867752285749,27.8863150116076
-82.52623929575026,27.88121244614856
-82.51973214740276,27.874092031511186
-82.53221682472665,27.872280710085622
-82.52482266038726,27.88517957496222
-82.52744082655273,27.881650287277722
-82.52374703682314,27.874912730511138
-82.52330455119535,27.886056855038987
-82.53414498020004,27.88808700826256
-82.52139162736671,27.882585827402984
-82.51915172817617,27.887150331496336
-82.52945277641264,27.886531490316933
-82.53103414815425,27.874745560364957
-82.53120403597086,27.873672421466573
-82.52478952467337,27.883069789153016
-82.51922204495595,27.877475107311337
-82.53039229176467,27.882528674006416
-82.53276937741673,27.887884058605884
-82.52451101351463,27.879385089798234
-82.52818858407672,27.875873019528225
-82.53898917523928,27.888196182557486
-82.5255642439586,27.889774957746294
-82.52498896603679,27.872584333042525
-82.5317684598801,27.881112049943397
-82.52586214740984,27.892946345067593
-82.53240361670774,27.869395404015844
-82.52804091780719,27.882631751118378
-82.52449076036206,27.887379446997894
-82.53184555443025,27.886947721294572
-82.52069161155566,27.890245826479642
-82.52580531792587,27.87531205097521
-82.52953602054177,27.888868606549856
-82.52621963342173,27.87269792522977
-82.52457718634514,27.884355132933944
-82.53439899174484,27.86927982122009
-82.53916718803606,27.888509009276106
-82.53144740171403,27.890004692460426
-82.52100721913807,27.8916993500862
-82.52172900491993,27.893104494481015
-82.51877352902316,27.89350690712855
-82.52727557810877,27.890150062986987
-82.52191225491622,27.879082274589468
-82.52547188098019,27.8810470808937
-82.5327937694387,27.888132349266506
-82.5242270944717,27.882192255452196
-82.52593802516425,27.872924578979003
-82.53615496420754,27.892112048589603
-82.52193652489798,27.8889399397584
-82.52450439177122,27.871900124309175
-82.53874527379526,27.889443289134018
-82.51851955135311,27.88255535287444
-82.54048840988875,27.887238051230835
-82.51977399429407,27.8831806134474
-82.52281435587011,27.875243572238055
-82.52446037773156,27.877144924116262
-82.53135714940278,27.889445071047813
-82.5400926283802,27.885314358019517
-82.53754337054961,27.888215389464488
-82.53058657284083,27.88509460832296
-82.52619607897215,27.88246063379389
-82.52116615468405,27.87481541488368
-82.53587554769814,27.867398744864428
-82.53293105822112,27.88729126016966
-82.5330452363022,27.87003978160217
-82.53055680832837,27.88286378605381
-82.52309791256346,27.873510142049383
-82.5399919978727,27.88596578703096
-82.52651997019677,27.89330146637259
-82.52408974038823,27.873919771599404
-82.53045358925546,27.891189989388216
-82.53518606315029,27.88709312120598
-82.53654098265434,27.885747081340167
-82.52049382095022,27.893051058205476
-82.52768104559262,27.89325309554867
-82.51952828588303,27.89075339406908
-82.5285585036111,27.876250024365874
-82.51997219234565,27.881086847116798
-82.52630696506746,27.884803794891624
-82.52811587417213,27.882330316283642
-82.52177934339163,27.89091536476905
-82.5331422981125,27.892615777921662
-82.51923015250216,27.889973638667424
-82.5342260904008,27.885511814908075
-82.53081710335191,27.891408735479388
-82.53243316911991,27.887631530489536
-82.51848406245595,27.892260047462283
-82.51932594820421,27.88659906534993
-82.53816784953395,27.889051363846413
-82.53407735948873,27.86785273585079
-82.52079777962211,27.881362198362
-82.53139467465466,27.87898037002129
-82.53035241941913,27.888845582924464
-82.52218089513093,27.88296568889671
-82.52907388021328,27.88885185934009
-82.5280029177322,27.885356311105433
-82.52999820689587,27.87361982728554
-82.53374491575714,27.89313178474115
-82.53721098915128,27.88721367764949
-82.53273857994712,27.89236414431319
-82.54166288772711,27.88503198110696
-82.51961182219834,27.890597836398783
-82.52408686759672,27.880162650301333
-82.52499694352461,27.88253621565356
-82.52319586710303,27.891007861258682
-82.52066668610745,27.88411441888613
-82.53230733760806,27.893237686487634
-82.53325704673411,27.892445115764538
-82.5307480447489,27.882712797585203
-82.5297549741416,27.880673089832175
-82.53161351733746,27.881113488339963
-82.53989316223965,27.88894234958772
-82.53436186826451,27.868322113256554
-82.52932391243723,27.872609515306944
-82.53115949830705,27.881009485414868
-82.53432672006477,27.86865987187491
-82.52061322374688,27.88955809529381
-82.52499307973376,27.878870298027387
-82.53904504855957,27.884642616377874
-82.52350295944031,27.882100296333952
-82.52380636023659,27.87476147111384
-82.52577009165375,27.89000560052375
-82.52042381887644,27.87436200789624
-82.5399339853278,27.886146214094026
-82.52293743351804,27.877959267298493
-82.52792225875649,27.87231019475277
-82.52973026803252,27.88312892300696
-82.53448053450244,27.889840716433984
-82.52922349049851,27.88909369033029
-82.5263924540254,27.88049789743727
-82.54163805998324,27.890036863879413
-82.52700209942367,27.888781501004015
-82.52575163572371,27.872131029734717
-82.52445125255335,27.888114011849208
-82.5252236122127,27.87630512494922
-82.50878937906862,27.867212260842077
-82.51593681116181,27.867497215827324
-82.51013496497866,27.8699309445679
-82.50983257144225,27.877939529811705
-82.51562617265468,27.868823498867293
-82.51639318653037,27.886724482375286
-82.5090347026228,27.87438318453189
-82.5139890817635,27.870380991595795
-82.5114489719639,27.876354836958576
-82.51736854142263,27.890850397260852
-82.51401963489175,27.885616030654155
-82.51184832929655,27.88529469963445
-82.51090107728524,27.89337825339112
-82.50681745493422,27.884262114024697
-82.50753537949855,27.87764795868199
-82.51697916645512,27.89101845318683
-82.51377867079565,27.866025986830874
-82.5151952065471,27.880075685338497
-82.51064793872062,27.865591553328507
-82.50653801878808,27.876602285753343
-82.50885135952997,27.8729357742491
-82.51500534073335,27.871623694996472
-82.51202886710662,27.88282726266301
-82.50992477358994,27.875820353904952
-82.51291467122435,27.871937098133994
-82.51479294933097,27.872336105730096
-82.51184773760109,27.873944816889125
-82.51264279579131,27.873411270264153
-82.50873451871935,27.885015142734733
-82.51560719879372,27.885926343707254
-82.51743705472464,27.8864162926463
-82.51390943291425,27.865893810775066
-82.50869250183938,27.890378716047753
-82.50888332823634,27.890997258163083
-82.51033580953077,27.879690706244617
-82.51601167358943,27.888149832387054
-82.51438793234462,27.869235792621346
-82.5174187250955,27.87282325758942
-82.50976780466917,27.86771906935815
-82.51711867017151,27.874862684877513
-82.51446659942727,27.865261838559015
-82.51599181025371,27.877903152118265
-82.50958315183502,27.8854790450938
-82.51043474634075,27.88134152906013
-82.51706960087371,27.88709747198958
-82.51291971326036,27.867894921059694
-82.51170716714704,27.864733939773362
-82.5065968780451,27.884927331176975
-82.50847497534407,27.879952268028187
-82.51001953653227,27.871137980448903
-82.50791759397025,27.8849742196546
