x,y
-82.53926962639244,28.466490604951044
-82.56040211823998,28.456544797669107
-82.55777256894282,28.469005531176705
-82.5375681925234,28.45747773731517
-82.5335597973838,28.46562329361329
-82.54242595076187,28.4625973226171
-82.53914391886296,28.45654894250593
-82.53659014899235,28.471514741750546
-82.53525278922052,28.46859832537067
-82.53593080932208,28.463137841818057
-82.55259231187658,28.458732970739582
-82.55069922734634,28.46793387325645
-82.53842604703296,28.46554934337487
-82.55510344955722,28.465590656627093
-82.53353525496688,28.462990406274944
-82.53591000207227,28.45970684296563
-82.53478421423456,28.459290504946143
-82.56039807480039,28.46332641844262
-82.54323179733677,28.461959233342586
-82.53475772746309,28.462859606361683
-82.53176558407229,28.466376596664684
-82.53791783317828,28.45714120025185
-82.54757393631998,28.461279051398048
-82.55074712154837,28.463355196518112
-82.53632458735835,28.45962726637315
-82.54377967946525,28.470155282028166
-82.55930052228379,28.45522221913804
-82.55813089257163,28.460949968606112
-82.5612910322356,28.45765566301532
-82.54063363935751,28.468160215414123
-82.5443189015991,28.46231645404081
-82.55642211612027,28.46328322400242
-82.55829574430389,28.462999966879057
-82.53656530642286,28.46006442286907
-82.54819961877435,28.459614418209984
-82.55192648830688,28.47092781760174
-82.547951888266,28.46243976811679
-82.5335304265614,28.46645118100894
-82.55384440185634,28.466090160558018
-82.55739577926336,28.469054371519583
-82.55568516759577,28.4696588951777
-82.54201752732142,28.46118204039585
-82.55405568936452,28.463235162056083
-82.54400077751285,28.468750741858393
-82.5422345122712,28.46260504916636
-82.53922033417096,28.457947466955854
-82.53542424946599,28.467885621944706
-82.55659115118654,28.465508707764595
-82.54224026716857,28.469058599246615
-82.55051021895683,28.46231294234659
-82.55610368705258,28.46410371936538
-82.54904486185015,28.462040684006702
-82.54477883147283,28.461827375864285
-82.53522458189526,28.458869201798674
-82.5490510398298,28.464637095091057
-82.55910361050238,28.455704637963375
-82.5576624807503,28.471148779031086
-82.55758125330541,28.468624498289227
-82.53411405702916,28.46048082614183
-82.5547578210349,28.463005221785046
-82.55293592734459,28.47054663662265
-82.55202764000718,28.45967360613679
-82.5352307576598,28.466013448051076
-82.55018406218866,28.462091142104708
-82.5373868190917,28.457028663983813
-82.5381235866921,28.470126902017384
-82.53297832587782,28.47039656052359
-82.53844001345023,28.46074886048355
-82.53360439608494,28.46998601573009
-82.53500260240041,28.460369692640754
-82.53994770676134,28.461851740149395
-82.53618471274194,28.46682119324509
-82.53651801443739,28.460506325996686
-82.53941411656658,28.469403043596483
-82.54867779683697,28.469389289735435
-82.53628882439315,28.46267070879228
-82.55685753181024,28.459369548597508
-82.53122738749803,28.464632313419965
-82.5339905422758,28.47016352211329
-82.54948560518284,28.463514980456925
-82.54420432203545,28.465786825274883
-82.53701909707466,28.45785565859202
-82.5514408192634,28.46661440177441
-82.56135079257545,28.458096462571863
-82.53669139770943,28.46249233136585
-82.55005237579913,28.460594725032657
-82.55219252826663,28.46390429572997
-82.53230203007624,28.469706223490842
-82.53532999569615,28.46826323611622
-82.54241697647623,28.46645796946068
-82.54889631776635,28.466918105188643
-82.5584454480914,28.464673898735
-82.51719117317347,28.454252722800227
-82.52393970289242,28.47065682036742
-82.51807260166122,28.470793480997205
-82.52421380507897,28.45063700129815
