x,y
-82.66076719360215,28.227924753642455
-82.65587838372967,28.227625061041827
-82.66082956792621,28.23307477089504
-82.65654828791001,28.236321296091468
-82.65032088180148,28.2281461261079
-82.64891168869923,28.23502599554859
-82.65113059245994,28.231458185555095
-82.66503795925925,28.230253611231646
-82.65636611112076,28.22470499748344
-82.64663576398725,28.221565219283107
-82.66575114908056,28.233893242099484
-82.64660329219936,28.23003155716633
-82.66336797017878,28.227142628140573
-82.66089547002412,28.231360434414928
-82.64588321031918,28.22701399843123
-82.65781604624388,28.22463469553043
-82.66562669508124,28.232340184639433
-82.656387036572,28.227169244917604
-82.65493557801223,28.231344262278515
-82.66654533443655,28.23430923224855
-82.66435076278852,28.23328072755433
-82.65417181676854,28.229784431929673
-82.64922915034748,28.224560025979265
-82.6504127766382,28.22978144553356
-82.65260695355248,28.23320512012185
-82.65360112420532,28.233721638273053
-82.6562816485959,28.23213730886478
-82.66363597587716,28.230834381404016
-82.66226030609316,28.22905905840787
-82.6493085950737,28.222349332136417
-82.66387545912025,28.2293894337279
-82.65610830131847,28.23103298828855
-82.66081933554388,28.23032485023302
-82.66423028790254,28.228262268654124
-82.66484199443497,28.22649926013185
-82.64598659689122,28.226040664703003
-82.65631276190459,28.23107530390117
-82.65711462615333,28.236611456623308
-82.66116386832101,28.226830127291624
-82.66572466715404,28.22986492331341
-82.6465533198401,28.22594908292268
-82.64927582458853,28.231086213303527
-82.66584672440058,28.226544132370105
-82.64858821138574,28.232497361686388
-82.65079380363868,28.232808110853945
-82.66208452814524,28.226948149113813
-82.6433570722061,28.225345760360412
-82.6525172001928,28.224369898664374
-82.64810895876741,28.22802942547728
-82.66161035359293,28.230545790420187
-82.64803357123144,28.22988828765632
-82.64412321841051,28.229288306295945
-82.65804093855357,28.23449735452786
-82.66457421568474,28.230449756267348
-82.66414147734943,28.23020914914987
-82.65712648399638,28.235710339544116
-82.6638788763044,28.231587846808416
-82.65322026039341,28.22768831671512
-82.6610319022602,28.225347087492214
-82.65821827057256,28.236421385762714
-82.66022384030416,28.22647717467253
-82.64387164192811,28.22465003092539
-82.66098853747769,28.231219734742904
-82.66067210286958,28.226571493123526
-82.65357078313627,28.23655493781389
-82.65827847970587,28.23297093920953
-82.66598635061149,28.226321296173438
-82.64882834543823,28.231302735547107
-82.64611696760039,28.227272388107476
-82.64768226493476,28.22563188059222
-82.64660690930232,28.235667951772584
-82.6478216252643,28.23322220734288
-82.66070722952561,28.22849871929632
-82.65086753822833,28.22739524897265
-82.66585285741931,28.2323592344185
-82.65711788709275,28.227193367178277
-82.64804347475544,28.22313897780683
-82.65699267504246,28.22739566570881
-82.65485923233905,28.234836342500476
-82.64466619262485,28.22972618547165
-82.66485288202782,28.23516235014798
-82.6645847852876,28.23311891677959
-82.65220995102393,28.229154511620877
-82.65414776421657,28.23551591597095
-82.6490238090982,28.22570625856592
-82.65701698775258,28.23595609606785
-82.65389109448934,28.228516944807087
-82.64885644840041,28.23008904921303
-82.64513449491916,28.226857262545895
-82.66491664991668,28.227442647218997
-82.64459138288683,28.231403864849234
-82.66466629039395,28.232522408056017
-82.64866492469424,28.230610348887033
-82.6568865201044,28.22561785951546
-82.64771522697309,28.22783537251608
-82.65302542092213,28.229943938459158
-82.66409393456705,28.23082646263959
-82.65646839047062,28.232640341387974
-82.6523441979492,28.236061803605516
-82.65819602055878,28.236640739788367
-82.65312505859374,28.23179898830079
-82.64808260606067,28.224186559875687
-82.6510174180124,28.22793158606008
-82.6455772276579,28.232856535669942
-82.66436377110746,28.22873792035234
-82.65286975083262,28.230288341482932
-82.64917398155123,28.22420411033729
-82.65429032869639,28.2320604642873
-82.65470557056732,28.233483007049426
-82.6470421757317,28.220450558677424
-82.64451286981121,28.22253413323317
-82.66041883309744,28.231284926384397
-82.65763827959907,28.224434814722706
-82.65526186679057,28.230647188463465
-82.65240852117385,28.22927285144476
-82.64359690309826,28.224923180064796
-82.64563033121503,28.235609361822682
-82.6645891605528,28.233015682585282
-82.65700867929104,28.22414968978711
-82.65332176560703,28.23325641337494
-82.65107672324041,28.22662453988801
-82.65301992093528,28.23642665051622
-82.66396551727038,28.23468445032159
-82.66166934621437,28.23430436028639
-82.65581466258018,28.234454502246066
-82.6510132871669,28.23468623784769
-82.64398717741653,28.226901055739884
-82.65751897559772,28.235214344993278
-82.64974786479836,28.23538709748247
-82.64725849313302,28.218457398494547
-82.65061086163392,28.228625955718847
-82.64935052039675,28.22403026223273
-82.65251442450116,28.227572763068828
-82.64467305035622,28.225877842431007
-82.64452131176304,28.23464727420913
-82.66049120079508,28.231617081899316
-82.66536931724946,28.23170554796355
-82.65449141807603,28.224519230832065
-82.66572553983332,28.228214956072456
-82.64646223990695,28.230680631498807
-82.6490996757233,28.223907538101557
-82.66314965929801,28.231947369184283
-82.65732237744808,28.228046399990372
-82.65721654926053,28.22506149073064
-82.64803060483088,28.22518589337543
-82.66476144968028,28.231977861210524
-82.64483966135774,28.235341511555358
-82.66385828850703,28.23142458135525
-82.65863410413795,28.23232322351367
-82.65089180034056,28.22963300534693
-82.65060192806712,28.23000319027102
-82.66302461504563,28.23190300255694
-82.65438418268413,28.225051205365652
-82.65894411589574,28.2281184486045
-82.65809879004095,28.233355582106903
-82.65947225096185,28.23494816578432
-82.65760547474667,28.230422864957863
-82.64721318676098,28.222015941586264
-82.64564743620626,28.226942465727547
-82.65938906899893,28.226447336908034
-82.6630294705293,28.228248807609752
-82.64948706292398,28.225965111400093
-82.66313216749654,28.233918783944514
-82.65584890385958,28.22989699125134
-82.66027791059982,28.231906561020317
-82.64414681728589,28.229332610567596
-82.65792383881747,28.22446249336021
-82.65150450400334,28.226340937094353
-82.65077203079849,28.22997765741891
-82.65858853929655,28.232585647587857
-82.6542415955034,28.227957768687016
-82.6569874439431,28.232136462234408
-82.65120022149857,28.23016613666929
-82.64597954501004,28.23411342750245
-82.65525230253286,28.226537720242206
